"ENSEMBL","Symbol","LOG2FC","PVAL","ADJP"
"ENSMUSG00000011118","Panx3","19.1017433916","2.51280685909832e-11","5.84319526698619e-09"
"ENSMUSG00000013418","B4galnt2","-15.2556937076","4.06923257007695e-15","1.0076899564445101e-12"
"ENSMUSG00000028834","Trim63","-11.9263904271","1.51261344010425e-14","3.65095102226681e-12"
"ENSMUSG00000030827","Fgf21","-4.5662929519","2.97986366611872e-15","7.47632110336208e-13"
"ENSMUSG00000031383","Dusp9","-9.322873635","7.276249125086299e-14","1.73429397896432e-11"
"ENSMUSG00000032080","Apoa4","-3.9793514582","1.00098824446786e-12","2.35640047475471e-10"
"ENSMUSG00000035923","Myf6","20.4078616478","8.703178619029077e-15","2.12759243471342e-12"
"ENSMUSG00000043333","Rhbdl2","36.756289425","2.151879321418728e-182","4.1032034900812264e-178"
"ENSMUSG00000051397","Tacstd2","36.6471847073","1.2339280952156487e-175","1.176427045978599e-171"
"ENSMUSG00000086552","Dlx4os","-38.0960574698","1.272229259301229e-162","8.08628917211864e-159"
"ENSMUSG00000004892","Bcan","35.5197784472","2.2243172139813594e-162","1.0603320159049098e-158"
"ENSMUSG00000039579","Grin3a","34.3668460232","5.9411124301847154e-158","2.2657026363752387e-154"
"ENSMUSG00000030873","Scnn1b","30.221870799","7.756855114449616e-125","2.4651285553720887e-121"
"ENSMUSG00000108900","Ccdc194","-34.8210622557","1.1977326290916392e-121","3.262623681645638e-118"
"ENSMUSG00000032291","Crabp1","31.6312983863","2.934766212258118e-116","6.995015266917227e-113"
"ENSMUSG00000036602","Alx1","31.8846235968","1.2603451115160992e-114","2.670251176265449e-111"
"ENSMUSG00000056296","Synpr","31.0945075156","1.0822273148154595e-113","2.0635910438901288e-110"
"ENSMUSG00000067006","Serpinb5","34.1696776817","1.0320142380592497e-112","1.7889497719376193e-109"
"ENSMUSG00000054679","Srsf12","25.3884675968","6.700683189594737e-101","1.0647385588265999e-97"
"ENSMUSG00000025082","Vwa2","28.7839990305","4.775756375237197e-99","7.004932504847917e-96"
"ENSMUSG00000032726","Bmp8a","-26.8937186128","7.144613937120054e-91","9.730964182357515e-88"
"ENSMUSG00000023391","Dlx2","26.7664445294","4.538398858706349e-89","5.769212629187509e-86"
"ENSMUSG00000105261","nan","30.1481791878","3.907652126498688e-82","4.656944421754818e-79"
"ENSMUSG00000044681","Cnpy1","-33.3467549485","2.63601382877713e-79","2.956677158066019e-76"
"ENSMUSG00000039904","Gpr37","-23.6819892218","1.33541392959184e-77","1.41464848941429e-74"
"ENSMUSG00000096422","Igkv12-44","29.2322982509","2.5283488518624187e-77","2.5373976793322396e-74"
"ENSMUSG00000070687","Htr1d","-23.3348011189","2.8119419529354396e-72","2.680905457928649e-69"
"ENSMUSG00000053441","Adamts19","-23.4322527249","5.42158228994516e-72","4.92279671927021e-69"
"ENSMUSG00000116207","Nnt","22.837919069","1.4685618424220994e-71","1.27284260051385e-68"
"ENSMUSG00000096847","Tmem151b","22.1465802992","1.0541191774981694e-69","8.739106294145697e-67"
"ENSMUSG00000030996","Art1","28.3748362615","2.5859512943808386e-69","2.0545383033855692e-66"
"ENSMUSG00000085620","nan","26.4149509828","1.2471304785793999e-65","nan"
"ENSMUSG00000041708","Mpped1","21.2408823376","1.5853446098454193e-64","1.2091740408212996e-61"
"ENSMUSG00000024172","St6gal2","-20.8922629569","4.5845481258848476e-60","3.362237064014319e-57"
"ENSMUSG00000027202","Slc12a1","-20.7088105836","3.3995933416290685e-53","2.4008683643771485e-50"
"ENSMUSG00000052316","Lrrc15","19.973717132","5.101464615853598e-52","3.4740974033963e-49"
"ENSMUSG00000004988","Fxyd4","28.8675416482","5.649824540558999e-48","3.7148570461854795e-45"
"ENSMUSG00000079679","Vwde","-26.3802440962","9.9968523132807e-47","6.353999330321208e-44"
"ENSMUSG00000044938","Klhl31","-22.9281791057","4.109692925258289e-45","2.52785886125242e-42"
"ENSMUSG00000013936","Myl2","26.8370154558","2.3769710555304194e-44","1.4163776277141899e-41"
"ENSMUSG00000075217","Fads2b","21.0556884732","4.57872143419756e-44","2.6456684941599685e-41"
"ENSMUSG00000009471","Myod1","26.3715572809","6.615308319247469e-43","3.71002055974738e-40"
"ENSMUSG00000029685","Asb15","20.4667773312","4.25949830203785e-42","2.32057467495022e-39"
"ENSMUSG00000014603","Alx3","23.7825971673","6.37464590145395e-42","3.376437445803439e-39"
"ENSMUSG00000022208","Jph4","17.9442962184","1.15479176918014e-41","5.95123498776403e-39"
"ENSMUSG00000063130","Calml3","19.3777924289","3.92078933293619e-39","1.9674108158007197e-36"
"ENSMUSG00000089945","Pakap","16.6517779295","1.54275494477067e-36","7.54288494535565e-34"
"ENSMUSG00000020216","Jsrp1","17.8798650353","2.90220211223938e-35","1.38347974690451e-32"
"ENSMUSG00000000805","Car4","-16.2547550092","4.7182715210238e-35","2.1943414966556598e-32"
"ENSMUSG00000095771","Igkv14-111","14.5425334827","6.18889848593545e-28","2.809759912614689e-25"
"ENSMUSG00000053797","Krt16","22.6173627946","2.95382433618446e-26","1.3098493591247699e-23"
"ENSMUSG00000067594","Krt77","18.4290369842","6.15227614962207e-26","2.6661727641134897e-23"
"ENSMUSG00000112441","nan","-12.0420627329","9.019659033643108e-26","3.82193018785571e-23"
"ENSMUSG00000024028","Tff2","21.8594051142","4.28329857437127e-25","1.77552037426329e-22"
"ENSMUSG00000032098","Treh","-1.7917869639","3.50623640091224e-24","1.42248756792754e-21"
"ENSMUSG00000027524","Edn3","12.350836929","1.14932022308523e-23","4.56567458620607e-21"
"ENSMUSG00000025129","Ppp1r27","19.1737196963","3.35486352877586e-23","1.30552117891221e-20"
"ENSMUSG00000001661","Hoxc6","13.2312412723","3.67370990842611e-23","1.4010060106773798e-20"
"ENSMUSG00000039476","Prrx2","-12.57988887","1.07142273218931e-22","4.00586052105602e-20"
"ENSMUSG00000031278","Acsl4","0.8808272226","1.11930153146341e-22","4.1043926157585096e-20"
"ENSMUSG00000035296","Sgcg","16.1414640696","2.72140311303637e-22","9.790889539505187e-20"
"ENSMUSG00000090063","Dlx6os1","-13.1707470423","5.07553047148533e-22","1.7922262042644898e-19"
"ENSMUSG00000075593","Gal3st4","12.3891671931","1.6618209583983197e-21","5.7613821881343795e-19"
"ENSMUSG00000060735","Rxfp3","12.3539865174","1.90504266932512e-21","6.48667028905202e-19"
"ENSMUSG00000088088","Rmrp","-14.4586071718","3.2407274685834002e-21","1.0841086205429498e-18"
"ENSMUSG00000026418","Tnni1","13.8229860457","3.764674362902329e-21","1.2376691508934799e-18"
"ENSMUSG00000037771","Slc32a1","18.4061674653","5.56478372534478e-21","1.79846264533685e-18"
"ENSMUSG00000053654","Krt42","-21.0620819785","5.8955786039573495e-21","1.8736148803376494e-18"
"ENSMUSG00000001622","Csn3","20.771089968","1.33036161127236e-20","nan"
"ENSMUSG00000073375","Lrrc30","-21.0959192506","6.58656829627046e-20","2.05889646349648e-17"
"ENSMUSG00000074934","Grem1","-11.5442271625","1.44504941989974e-19","4.4442261836529503e-17"
"ENSMUSG00000042895","Abra","-14.9544951368","1.89233486912258e-19","5.727466870544361e-17"
"ENSMUSG00000054013","Tmem179","11.2476095109","1.95283104163556e-19","5.81821598467295e-17"
"ENSMUSG00000120396","nan","11.5776068567","2.39564984719893e-19","7.0277309671368e-17"
"ENSMUSG00000038236","Hoxa7","11.2519176811","3.553463888954729e-19","1.0266280217361897e-16"
"ENSMUSG00000035561","Aldh1b1","1.9512148223","6.396350336565528e-19","1.82038221220346e-16"
"ENSMUSG00000089989","nan","-38.3894225058","1.8988468348515e-18","nan"
"ENSMUSG00000026308","Klhl30","-12.7137100625","2.6119273082230398e-18","7.32415145782308e-16"
"ENSMUSG00000025141","Myadml2","11.9829732768","3.1501336641525398e-18","8.70532589971894e-16"
"ENSMUSG00000051048","P4ha3","10.6287273162","7.40369852034637e-18","2.0167674769423494e-15"
"ENSMUSG00000060803","Gstp1","0.8847208957","1.30342761088306e-17","3.5005292513124104e-15"
"ENSMUSG00000023041","Krt6b","22.6132675505","2.1375608464979998e-17","5.6609736418088804e-15"
"ENSMUSG00000029348","Asphd2","10.4392275346","9.1738198481733e-17","2.3962520118488798e-14"
"ENSMUSG00000027077","Smtnl1","-14.6259329975","3.99746538986449e-16","1.03004959532346e-13"
"ENSMUSG00000049641","Vgll2","-14.8996885815","6.205825356666159e-16","1.5777690386788098e-13"
"ENSMUSG00000020115","Tbk1","-0.5826920221","1.28504384467847e-10","2.91704952742013e-08"
"ENSMUSG00000026818","Cel","15.0215770203","5.93052536359492e-11","nan"
"ENSMUSG00000040694","Apobec2","9.9515332103","7.678606953323009e-11","1.76404430585498e-08"
"ENSMUSG00000021400","Wrnip1","-0.5369935269","3.34335498299067e-10","7.500128566548951e-08"
"ENSMUSG00000037440","Vnn1","-1.8129822456","3.9613840642501896e-10","8.78321759733985e-08"
"ENSMUSG00000003623","Crot","-0.6059603441","7.68995800319421e-10","1.68542665752767e-07"
"ENSMUSG00000010025","Aldh3a2","-0.6150918563","1.2883433750394902e-09","2.79160584946057e-07"
"ENSMUSG00000074398","Gm15441","-2.694049504","2.40700462537343e-09","5.156939797373102e-07"
"ENSMUSG00000004038","Gstm3","1.7121012952","2.78947089404627e-09","5.909959000852701e-07"
"ENSMUSG00000027533","Fabp5","1.2967582945","3.10618069300024e-09","6.508643236717422e-07"
"ENSMUSG00000058258","Idi1","1.3387753937","3.50629874138397e-09","7.26718526094668e-07"
"ENSMUSG00000079278","Tmem233","-15.0295623434","6.25983678838755e-09","1.28346847183843e-06"
"ENSMUSG00000021226","Acot2","-1.6330029239","8.966279666258e-09","1.81881936889582e-06"
"ENSMUSG00000090290","Tarbp1","0.8096241473","2.41373059393376e-08","4.844738417382e-06"
"ENSMUSG00000031765","Mt1","-1.7627855403","3.84820263395698e-08","7.64349248169706e-06"
"ENSMUSG00000031604","Msmo1","1.2790796229","6.037722974075789e-08","1.18687939865646e-05"
"ENSMUSG00000017843","Ppp2r5c","-0.2949222261","6.67421964796005e-08","1.29861245150308e-05"
"ENSMUSG00000095595","Fam177a","-1.1105074825","7.15715222986592e-08","1.3785108961523599e-05"
"ENSMUSG00000049133","Flg2","19.1471144478","7.265367242862789e-08","1.3853602258690802e-05"
"ENSMUSG00000014232","Cluap1","-0.6256673824","8.01945003870591e-08","1.51400864691133e-05"
"ENSMUSG00000002885","Adgre5","0.8705689434","1.0548961032899599e-07","1.97203518603264e-05"
"ENSMUSG00000058454","Dhcr7","1.1686813379","1.29865272217062e-07","2.40414661226693e-05"
"ENSMUSG00000022946","Dop1b","0.6387540082","1.37008405653313e-07","2.51199642211286e-05"
"ENSMUSG00000029752","Asns","1.2271140963","1.59924203144412e-07","2.90422352910252e-05"
"ENSMUSG00000038393","Txnip","-1.6172675985","1.87487616102795e-07","3.372654588535931e-05"
"ENSMUSG00000032375","Aph1b","1.1761983146","2.0883047514234e-07","3.7214761682375104e-05"
"ENSMUSG00000022587","Ly6e","0.8379344799","2.2313077281929998e-07","3.9394977556652e-05"
"ENSMUSG00000009633","G0s2","-1.3429029068","3.8286584060577704e-07","6.69769343914766e-05"
"ENSMUSG00000058135","Gstm1","0.7026844544","7.216584227559259e-07","0.000125096207319182"
"ENSMUSG00000037071","Scd1","1.9900644961","9.497633779219679e-07","0.000163153946758703"
"ENSMUSG00000068747","Sort1","0.7606639826","9.591992966032878e-07","0.00016330368024671"
"ENSMUSG00000023088","Abcc1","1.360520427","9.73659055975663e-07","0.00016429850335702601"
"ENSMUSG00000009292","Trpm2","1.2601953205","1.14847248379287e-06","0.000192097134394408"
"ENSMUSG00000120992","nan","1.6898696866","1.1741679989135499e-06","0.00019443729007075701"
"ENSMUSG00000022003","Slc25a30","-1.1850555893","1.18285743907111e-06","0.00019443729007075701"
"ENSMUSG00000031762","Mt2","-2.1828697636","1.30638033099892e-06","0.000212906497021259"
"ENSMUSG00000074240","Cib3","2.8437295654","1.44057040115527e-06","0.00023220370950448104"
"ENSMUSG00000024125","Sbpl","-19.5282093744","1.44914209308964e-06","0.00023220370950448104"
"ENSMUSG00000037111","Setd7","0.6369607408","1.65113687120437e-06","0.000262365648834375"
"ENSMUSG00000050965","Prkca","-0.8695700119","1.9590253964827703e-06","0.00030871649801763197"
"ENSMUSG00000058818","Pirb","1.3564489109","2.23390717306941e-06","0.000349148704722029"
"ENSMUSG00000059060","Rad51b","-1.9141233035","2.2684595567891706e-06","0.00035166655958419397"
"ENSMUSG00000031957","Ctrb1","18.1157562849","2.5760824070997e-06","nan"
"ENSMUSG00000068220","Lgals1","-0.7821081339","2.58987011228017e-06","0.000398255187910954"
"ENSMUSG00000052684","Jun","-1.0244794993","2.99055309127668e-06","0.000456164340664979"
"ENSMUSG00000022186","Oxct1","0.7768605381","3.01430181056153e-06","0.000456164340664979"
"ENSMUSG00000026074","Map4k4","-0.6379776127","3.29489406138335e-06","0.000492855370443724"
"ENSMUSG00000026126","Ptpn18","1.6970659133","3.3084480499683603e-06","0.000492855370443724"
"ENSMUSG00000021228","Acot3","-2.2627922694","3.44583050265811e-06","0.00050934182964872"
"ENSMUSG00000044583","Tlr7","1.948637297","3.55809694751322e-06","0.000521890712270632"
"ENSMUSG00000024013","Fgd2","1.3234146001","4.478695061095581e-06","0.000650825229465165"
"ENSMUSG00000020000","Moxd1","3.2063936775","4.50539806426483e-06","0.000650825229465165"
"ENSMUSG00000075543","Urad","0.7934066184","4.59387649599157e-06","0.0006546830249112268"
"ENSMUSG00000022351","Sqle","1.5071433435","4.60077225393877e-06","0.0006546830249112269"
"ENSMUSG00000030283","St8sia1","3.6537115232","4.98826100336705e-06","0.000704564154164466"
"ENSMUSG00000031767","Nudt7","1.0572672939","5.20345739468642e-06","0.000729555335307946"
"ENSMUSG00000020644","Id2","-0.961176419","5.2940807145562795e-06","0.000736843292446417"
"ENSMUSG00000074527","Gm14296","0.8498471964","5.78349102956614e-06","0.000799127586607008"
"ENSMUSG00000030643","Rab30","-0.9374638318","6.55225177213444e-06","0.000898836955331364"
"ENSMUSG00000020143","Dock2","1.3208688848","6.965988461325141e-06","0.000948767628432484"
"ENSMUSG00000034613","Ppm1h","1.0285363512","7.075954826801711e-06","0.000956909976152163"
"ENSMUSG00000020428","Gabra6","20.2224621214","7.16238077271979e-06","0.0009617765955931051"
"ENSMUSG00000042745","Id1","-1.0330023646","7.51766434505508e-06","0.00100242534077979"
"ENSMUSG00000042675","Ypel3","-0.5305267289","7.71724098282783e-06","0.00102189132680945"
"ENSMUSG00000040488","Ltbp4","0.718017453","7.96757393292658e-06","0.00104776344657272"
"ENSMUSG00000074794","Arrdc3","-1.092699566","8.43475837843576e-06","0.00110160255315077"
"ENSMUSG00000063229","Ldha","-0.7139834745","8.621896068890159e-06","0.0011183830900789"
"ENSMUSG00000017307","Acot8","-0.5196839315","8.70524135091035e-06","0.00111892273145815"
"ENSMUSG00000026571","Dcaf6","-0.5449114386","8.75931536369396e-06","0.00111892273145815"
"ENSMUSG00000062210","Tnfaip8","1.2918498145","8.80209826508925e-06","0.00111892273145815"
"ENSMUSG00000046805","Mpeg1","1.0219972023","9.431621202867527e-06","0.00119100763639919"
"ENSMUSG00000068877","Selenbp2","2.6364118774","9.88790382967703e-06","0.0012404115146334301"
"ENSMUSG00000044469","Tnfaip8l1","-0.6230868943","1.01227607184502e-05","0.00126157386522489"
"ENSMUSG00000042632","Pla2g6","-0.5161221668","1.02585930616703e-05","0.00127020034090863"
"ENSMUSG00000039519","Cyp7b1","1.0752732677","1.0433606953314e-05","0.00128353559603736"
"ENSMUSG00000097750","nan","-0.7518598904","1.0771074503172e-05","0.00131655672196464"
"ENSMUSG00000068566","Myadm","0.5806299347","1.11478445246195e-05","0.00135393056939774"
"ENSMUSG00000032350","Gclc","-0.4385335072","1.32841944003371e-05","0.00160318366345334"
"ENSMUSG00000109244","nan","-1.2957149575","1.34586679872468e-05","0.0016140244099422801"
"ENSMUSG00000021127","Zfp36l1","-0.6160310361","1.36892055842358e-05","0.00163141107550131"
"ENSMUSG00000031349","Nsdhl","0.7852628143","1.42190211995668e-05","0.0016840266846791304"
"ENSMUSG00000078866","Zfp970","0.646769946","1.5713735659553698e-05","0.0018495648861504399"
"ENSMUSG00000042029","Ncapg2","1.8051062355","1.61699199847512e-05","0.0018915830323266"
"ENSMUSG00000022408","Fam83f","2.1707833472","1.6648792196179e-05","0.00193572664388257"
"ENSMUSG00000024621","Csf1r","0.7989713597","1.68994579562026e-05","0.0019529628139931601"
"ENSMUSG00000026605","Cenpf","3.2441195538","1.71059057534913e-05","0.00196491211390103"
"ENSMUSG00000063286","Gm8995","1.1119013048","1.77213610615607e-05","0.00202341863905294"
"ENSMUSG00000024610","Cd74","0.8617267653","1.8000269316770498e-05","0.00204303056745346"
"ENSMUSG00000003039","Fam32a","-0.2968059083","1.8727661412791397e-05","0.00211301211727282"
"ENSMUSG00000097783","nan","4.1133573769","2.1749333463671106e-05","nan"
"ENSMUSG00000082286","nan","0.7169248901","2.18477685653716e-05","0.00244465385488748"
"ENSMUSG00000041483","Zfp281","0.4922931145","2.20300679058328e-05","0.00244465385488748"
"ENSMUSG00000022504","Ciita","1.5478686243","2.20516290665328e-05","0.00244465385488748"
"ENSMUSG00000005674","Tomm40l","0.6242315605","2.29113956404268e-05","0.0025252860813390603"
"ENSMUSG00000072949","Acot1","-1.19958001","2.5966425814375105e-05","0.0028455621116580693"
"ENSMUSG00000030759","Far1","0.9415457033","3.0026226737293603e-05","0.00327165766529551"
"ENSMUSG00000030505","Prmt3","0.5401603705","3.07066203646898e-05","0.0033267831654199198"
"ENSMUSG00000072568","Lratd2","-0.994991704","3.18160238546399e-05","0.00342750250203545"
"ENSMUSG00000024940","Ltbp3","0.7549190595","3.2011867395792896e-05","0.0034292263342864"
"ENSMUSG00000022346","Myc","1.2734854403","3.2375797369701504e-05","0.00344883633656686"
"ENSMUSG00000059743","Fdps","0.7982347858","3.368082386596369e-05","0.0035679219415344202"
"ENSMUSG00000075284","Wipf1","0.7461519191","3.45966817495067e-05","0.0036446935226496897"
"ENSMUSG00000052305","Hbb-b1|Hbb-bs","1.3303880271","3.47960493716016e-05","0.00364555532647088"
"ENSMUSG00000069917","Hba-a2","1.3422617402","3.58368228795675e-05","0.003734079446271"
"ENSMUSG00000055254","Ntrk2","1.3946099797","3.8637440300706894e-05","0.00400401473724934"
"ENSMUSG00000026009","Icos","1.9980998269","3.9445444075467295e-05","0.00405911534565525"
"ENSMUSG00000110935","Gm8834","0.8135807272","3.9594894812873795e-05","0.00405911534565525"
"ENSMUSG00000023055","Calcoco1","-0.3965967558","3.99775898991016e-05","0.00407643146628914"
"ENSMUSG00000018900","Slc22a5","-0.918781231","4.13723215347421e-05","0.00419000056409592"
"ENSMUSG00000043439","Epop","0.7103089353","4.15308425956644e-05","0.00419000056409592"
"ENSMUSG00000042379","Esm1","2.4684097705","4.2280562237517795e-05","0.00424318821444731"
"ENSMUSG00000026103","Gls","0.7795812933","4.26833788666677e-05","0.0042611867446577"
"ENSMUSG00000099707","Gm8883","-0.6926474032","4.3883807923107396e-05","0.0043582106743636"
"ENSMUSG00000020375","Rufy1","-0.3222482742","4.52988153056313e-05","0.00447542906864133"
"ENSMUSG00000032577","Mapkapk3","-0.8553782586","4.56615800473978e-05","0.0044880155069267"
"ENSMUSG00000004768","Rab23","0.7918234078","4.6235489050160706e-05","0.00452111951388956"
"ENSMUSG00000052160","Pld4","0.9228032748","4.6918437818739786e-05","0.00456449373636597"
"ENSMUSG00000036896","C1qc","0.7358829526","4.89580549600442e-05","0.00473874209125951"
"ENSMUSG00000039533","Mmd2","2.3706486767","5.38530402380229e-05","0.00518621096595263"
"ENSMUSG00000028672","Hmgcl","-0.4628003095","5.7407515787778896e-05","0.00550073623638878"
"ENSMUSG00000083287","nan","1.4091454606","5.851704663309139e-05","0.005579015225998929"
"ENSMUSG00000022372","Sla","1.2916807062","5.9167567738107494e-05","0.00561297105288674"
"ENSMUSG00000004698","Hdac9","1.6180612972","6.0972420308608e-05","0.00575555500220068"
"ENSMUSG00000006736","Tspan31","-0.2727293788","6.36664093005276e-05","0.00598025168740128"
"ENSMUSG00000044254","Pcsk9","1.4718568334","6.503651930451271e-05","0.00605094122010646"
"ENSMUSG00000026728","Vim","0.5948364831","6.50536474785937e-05","0.00605094122010646"
"ENSMUSG00000109291","Gm2814","-1.0751214296","6.73342561401694e-05","0.00623266794213957"
"ENSMUSG00000034563","Ccpg1","-0.2650548599","6.91385397299691e-05","0.00636876171773454"
"ENSMUSG00000073940","Hbb-bt","1.3617585158","7.21204206018343e-05","0.006611500865556621"
"ENSMUSG00000069539","Scyl2","-0.3477471091","7.354417877663342e-05","0.00670976268379352"
"ENSMUSG00000042249","Grk3","1.1089826105","7.50917401616212e-05","0.0068183300066752"
"ENSMUSG00000026504","Sdccag8","-0.423166112","7.793607254375329e-05","0.007030105586024"
"ENSMUSG00000048856","Slc25a47","-0.8321510148","7.8161442429048e-05","0.007030105586024"
"ENSMUSG00000060586","H2-Eb1","0.824659816","7.868999388413259e-05","0.007044416917289391"
"ENSMUSG00000024026","Glo1","-0.2665157911","8.15840040750497e-05","0.00726936350328527"
"ENSMUSG00000066513","Klk1b4","1.2700944805","8.52588022703748e-05","nan"
"ENSMUSG00000000439","Mkrn2","-0.4383039439","8.68376501835419e-05","0.00770148983116176"
"ENSMUSG00000046876","Atxn1","0.6648424617","8.89171931734827e-05","0.00784941221959244"
"ENSMUSG00000027314","Dll4","0.8084673857","8.9884217247894e-05","0.00789821315429881"
"ENSMUSG00000092569","nan","-0.5926632902","9.553454955327929e-05","0.00835620546276115"
"ENSMUSG00000073421","H2-Ab1","0.8322970834","9.71040333262624e-05","0.008454701860571559"
"ENSMUSG00000032783","Troap","3.8129965397","9.825225396611072e-05","0.0084810050335542"
"ENSMUSG00000030824","Nucb1","-0.3009363401","9.82956845193769e-05","0.0084810050335542"
"ENSMUSG00000057691","Zfp746","-0.2863750512","9.89365675328585e-05","0.00849784896268714"
"ENSMUSG00000015224","Cyp2j9","-0.7491707407","9.9704970623358e-05","0.00852544564953449"
"ENSMUSG00000022828","Gtf2e1","0.3202143724","0.000103107993902186","0.00877706798092358"
"ENSMUSG00000026657","Frmd4a","0.6858942693","0.0001047534160133","0.00887038055852544"
"ENSMUSG00000027009","Itga4","1.2744102421","0.000105134571335575","0.00887038055852544"
"ENSMUSG00000084899","nan","-1.2235856665","0.000105640300576801","0.00887378524845131"
"ENSMUSG00000031298","Adgrg2","-1.2804313784","0.000108127334027771","0.009042859672111991"
"ENSMUSG00000031928","Mre11a","-0.813733543","0.000109537763225377","0.0091208125291768"
"ENSMUSG00000052911","Lamb2","0.647532618","0.00011018265374113501","0.00913462105015633"
"ENSMUSG00000037465","Klf10","-1.0500228468","0.000114112854069893","0.00941949740867845"
"ENSMUSG00000022404","Slc25a17","0.4429600338","0.00011795440299163799","0.009694631707950659"
"ENSMUSG00000043671","Dpy19l3","1.0108803163","0.00012085946325498501","0.009875152642205998"
"ENSMUSG00000026000","Lancl1","0.5250631897","0.000121186580568293","0.009875152642205998"
"ENSMUSG00000080921","nan","2.4999679687","0.000123684162604519","0.0100357855852892"
"ENSMUSG00000001128","Cfp","0.6071193747","0.000124284305141399","0.0100417505526958"
"ENSMUSG00000000244","Tspan32","3.4724050956","0.000125846005707095","0.0101250280034721"
"ENSMUSG00000050505","Pcdh20","2.7439643254","0.000127491706335327","0.0102143355311009"
"ENSMUSG00000069919","Hba-a1","1.3291443505","0.00012899953514366699","0.010291895967027"
"ENSMUSG00000022831","Hcls1","0.8389809624","0.000132559903128952","0.0105318843035953"
"ENSMUSG00000023274","Cd4","1.4525607123","0.000139554136875405","0.0110415696346068"
"ENSMUSG00000058260","Serpina9","1.6108572421","0.000140611032523715","0.0110792197031496"
"ENSMUSG00000032349","Elovl5","-0.5125185299","0.000143312451839223","0.0112272755846773"
"ENSMUSG00000031453","Rasa3","0.6681976342","0.000143667675826582","0.0112272755846773"
"ENSMUSG00000074254","Cyp2a4","4.0303087469","0.000146868913944883","0.0114305977595961"
"ENSMUSG00000029311","Hsd17b11","-0.4809938985","0.000150691796563341","0.0116804519384951"
"ENSMUSG00000004105","Angptl2","0.7756574813","0.000152861781849195","0.0117726197253466"
"ENSMUSG00000064061","Dzip3","1.0809257071","0.000153115675051708","0.0117726197253466"
"ENSMUSG00000018042","Cyb5r3","0.3109064027","0.000158319667936773","0.0121238531253751"
"ENSMUSG00000053553","3110082I17Rik","0.7804739152","0.000164261464130285","0.0125062774044446"
"ENSMUSG00000045867","Cradd","-0.5049107633","0.000164625321403168","0.0125062774044446"
"ENSMUSG00000004952","Rasa4","1.2056677103","0.000165804181178298","0.0125389844186176"
"ENSMUSG00000043391","2510009E07Rik","0.6084705517","0.000166371043523718","0.0125389844186176"
"ENSMUSG00000028581","Laptm5","0.7202911672","0.00016757131130566298","0.0125797234802219"
"ENSMUSG00000009092","Derl3","-1.4050319","0.00017317925108911","0.0129497331755575"
"ENSMUSG00000039178","Tbc1d19","1.0062126033","0.00017619700784305502","0.0131155307773753"
"ENSMUSG00000032058","Ppp2r1b","-0.4626459809","0.00017677215281023","0.0131155307773753"
"ENSMUSG00000093938","Evi2b","1.258906371","0.00018709260740715702","0.0138274489846499"
"ENSMUSG00000025132","Arhgdia","0.2692205902","0.00019328328863688895","0.0142298291418077"
"ENSMUSG00000041939","Mvk","0.6962772014","0.000195290131045058","0.0143222777644891"
"ENSMUSG00000020176","Grb10","0.8180873807","0.000197138379240278","0.0144024314764506"
"ENSMUSG00000054702","Ap1s3","1.6302602449","0.00019910932228821","0.0144909028908076"
"ENSMUSG00000026288","Inpp5d","0.9336708216","0.00020202886727831","0.0146474769629765"
"ENSMUSG00000036560","Lgi4","2.1982731332","0.000211071931830016","0.0152451499853589"
"ENSMUSG00000031165","Was","1.5446848388","0.000214524685444173","0.0154360630266018"
"ENSMUSG00000025002","Cyp2c55","1.8377031512","0.000215908057141978","0.0154771986224933"
"ENSMUSG00000030701","Plekhb1","-0.7715388638","0.00021843488252471202","0.0155996866665963"
"ENSMUSG00000022092","Ppp3cc","0.7080043346","0.000227764504461022","0.0162052745188909"
"ENSMUSG00000023170","Gps2","-0.3458090655","0.000237935317997725","0.0168659875226045"
"ENSMUSG00000037369","Kdm6a","-0.4021321092","0.000239066101450755","0.0168833793424555"
"ENSMUSG00000103560","nan","1.825365577","0.00025244608525380697","0.0177625164340206"
"ENSMUSG00000087165","2010001A14Rik","0.7914025367","0.00025709317070331","0.0180229874226864"
"ENSMUSG00000042613","Pbxip1","0.4735219648","0.000262177095190754","0.0183120617256311"
"ENSMUSG00000030536","Iqgap1","0.7195613696","0.000268266496678429","0.0186689983892857"
"ENSMUSG00000027130","Slc12a6","0.4286490548","0.000269344705037726","0.0186758721296704"
"ENSMUSG00000099398","Ms4a14","3.482225663","0.00027614201369679","0.0190285115461176"
"ENSMUSG00000002844","Adprh","0.6239645527","0.000276607382947799","0.0190285115461176"
"ENSMUSG00000049775","Tmsb4x","0.5289827934","0.000277424282033811","0.0190285115461176"
"ENSMUSG00000026849","Tor1a","-0.3018796347","0.000280146932469204","0.0190892255025647"
"ENSMUSG00000049439","Cyp20a1","0.4572623585","0.00028031168138861604","0.0190892255025647"
"ENSMUSG00000057982","Zfp809","0.3667150905","0.00028149755536615","0.0191017629385115"
"ENSMUSG00000030016","Zfp638","0.3418983579","0.000287542840626649","0.0194427903725849"
"ENSMUSG00000041126","H2az2","-0.3622872145","0.000299272766348268","0.0201640036439189"
"ENSMUSG00000031196","F8","0.5843126842","0.000300323947706784","0.0201640036439189"
"ENSMUSG00000028461","Ccdc107","-0.3399458697","0.000302075248314646","0.0202104239819778"
