"ENSEMBL","Symbol","LOG2FC","PVAL","ADJP"
"ENSMUSG00000068742","Cry2","-0.8466170568","3.339264474021161e-07","0.000262546790593643"
"ENSMUSG00000034579","Pla2g3","1.1395777996","3.9680154724594497e-07","0.00029859533982571"
"ENSMUSG00000030677","Kif22","1.2794453462","4.0596708629432896e-07","0.00029859533982571"
"ENSMUSG00000056749","Nfil3","1.5421537177","6.43072827384023e-07","0.00045820948553697304"
"ENSMUSG00000059824","Dbp","-1.7758422811","7.5625551700175e-07","0.000522526728580512"
"ENSMUSG00000051378","Kif18b","1.3787538859","7.79239466996148e-07","0.000522571737852329"
"ENSMUSG00000047330","Kcne4","-1.1026972216","8.19401162604291e-07","0.0005338047402440121"
"ENSMUSG00000038252","Ncapd2","0.8860912774","1.0402020576291201e-06","0.000658823531000046"
"ENSMUSG00000006403","Adamts4","2.4645100193","1.1236055806168999e-06","0.000692414347125568"
"ENSMUSG00000001517","Foxm1","1.1949721","1.19022403379769e-06","0.000714165741963717"
"ENSMUSG00000087330","Bloodlinc","1.9951851138","1.24143966896446e-06","0.0007257965613348402"
"ENSMUSG00000037379","Spon2","1.3671785803","1.8096955861041e-06","0.00103157172646899"
"ENSMUSG00000031016","Wee1","-0.9050060683","1.89616705380843e-06","0.0010545001218021"
"ENSMUSG00000039055","Eme1","1.1634576265","2.03487725809255e-06","0.0011046961038516199"
"ENSMUSG00000030717","Nupr1","1.1590703559","2.16951449356259e-06","0.00115039767366792"
"ENSMUSG00000039633","Lonrf1","-0.6035119168","3.11759049630364e-06","0.00161554956605044"
"ENSMUSG00000069910","Spdl1","0.793093765","4.22591616463247e-06","0.00214122476599522"
"ENSMUSG00000034773","Hrob","1.2013481597","4.65592296557639e-06","0.00230781955517625"
"ENSMUSG00000040084","Bub1b","0.8046519483","5.04769974125858e-06","0.0024140700395544"
"ENSMUSG00000028678","Kif2c","1.1929963392","5.0820298188066805e-06","0.0024140700395544"
"ENSMUSG00000117485","nan","0.9657908576","5.64788041635684e-06","0.00262810859945617"
"ENSMUSG00000020897","Aurkb","1.2154576425","6.17327033677062e-06","0.0028151347389741396"
"ENSMUSG00000002033","Cd3g","-1.7953099414","6.43907748599554e-06","0.00287877266192518"
"ENSMUSG00000034205","Loxl2","0.9686427399","6.70439442363231e-06","0.00289411791634545"
"ENSMUSG00000072082","Ccnf","1.036026318","6.7272597502876505e-06","0.00289411791634545"
"ENSMUSG00000062510","Nsl1","0.8987757694","8.00669478468639e-06","0.00338075273677101"
"ENSMUSG00000001334","Fndc5","1.1205357627","8.610221426064439e-06","0.0035694847042853704"
"ENSMUSG00000048521","Cxcr6","-1.1219038962","9.23205979322919e-06","0.0037485023030377897"
"ENSMUSG00000041498","Kif14","1.0173485274","9.37084475563152e-06","0.0037485023030377897"
"ENSMUSG00000093916","nan","1.5242102321","1.03061283287722e-05","0.00405155227628164"
"ENSMUSG00000018983","E2f2","1.096240481","1.05265324793677e-05","0.00406805876376378"
"ENSMUSG00000021747","Cfap20dc","0.9096797193","1.11909857129295e-05","0.00425276108734175"
"ENSMUSG00000039396","Neil3","1.2385562471","1.2153059100187401e-05","0.0045426541072684"
"ENSMUSG00000074183","Gsta1","-1.2993643602","1.30568191836109e-05","0.0048017505517018"
"ENSMUSG00000037544","Dlgap5","1.0453190464","1.3562565126001401e-05","0.0049085721815549"
"ENSMUSG00000026797","Stxbp1","0.6407489638","1.62225617242085e-05","0.00577954109177623"
"ENSMUSG00000040164","Kcns1","1.3337700746","1.7826291992914e-05","0.0062531889804682"
"ENSMUSG00000021485","Mxd3","1.3127899365","1.81683562969207e-05","0.0062766165443347"
"ENSMUSG00000076490","nan","-1.6944668537","2.0112419763358607e-05","0.00684452661230359"
"ENSMUSG00000003882","Il7r","-1.4061259601","2.0501382270119102e-05","0.00687429436972039"
"ENSMUSG00000032783","Troap","1.2780949431","2.12104105014943e-05","0.00700896478035611"
"ENSMUSG00000028702","Rad54l","0.7858665017","2.22963397592686e-05","0.00726255489787262"
"ENSMUSG00000028150","Rorc","-0.751266197","2.4883709972088802e-05","0.007991175648923909"
"ENSMUSG00000033847","Pla2g4c","2.8707578124","2.59623864867315e-05","0.00822178297616617"
"ENSMUSG00000026622","Nek2","1.1525559633","2.65961997997031e-05","0.008307122625110009"
"ENSMUSG00000031756","Cenpn","0.7287962905","2.76079552316462e-05","0.00850660793563195"
"ENSMUSG00000117465","nan","0.7133979555","2.8129957051480395e-05","0.00855188200974405"
"ENSMUSG00000038497","Tmco3","0.491933042","2.8686454913147197e-05","0.00860631392729827"
"ENSMUSG00000048327","Ckap2l","1.1630532402","2.96515224558891e-05","0.00878031640930815"
"ENSMUSG00000032586","Traip","0.9940776284","3.03010995769986e-05","0.00885763296737366"
"ENSMUSG00000049598","Vsig8","1.1095757687","3.1022200474062395e-05","0.00889119593650265"
"ENSMUSG00000021509","Slc25a48","1.1142795565","3.11958104872686e-05","0.00889119593650265"
"ENSMUSG00000039323","Igfbp2","1.2742642063","3.3689366642212395e-05","0.009483348750729441"
"ENSMUSG00000065952","Rps23rg1","1.2444257471","3.50123393491863e-05","0.0097355652378146"
"ENSMUSG00000048922","Cdca2","0.9553991482","3.5529794794423294e-05","0.00976041989286319"
"ENSMUSG00000038943","Prc1","0.9412955641","3.61555057268576e-05","0.0098140676914057"
"ENSMUSG00000026196","Bard1","0.6980236832","3.72503131364911e-05","0.0098796442366959"
"ENSMUSG00000026605","Cenpf","0.9486991336","3.72636903800644e-05","0.0098796442366959"
"ENSMUSG00000079494","Nat8f5","-1.3753799646","3.877535776042461e-05","0.0101622635896028"
"ENSMUSG00000044197","Gpr146","-0.8051236683","4.01164776209734e-05","0.010394270525407"
"ENSMUSG00000111709","Gm3776","-1.1481190231","4.12498553290498e-05","0.0104967969412672"
"ENSMUSG00000032093","Cd3e","-1.626656682","4.14329075353733e-05","0.0104967969412672"
"ENSMUSG00000002055","Spag5","1.1332972569","4.29964659351623e-05","0.0107732134042597"
"ENSMUSG00000030867","Plk1","1.3102341165","4.7670876433988897e-05","0.0118146049301237"
"ENSMUSG00000061959","Ces1e","-0.6997002872","4.87088228824825e-05","0.0119420416187471"
"ENSMUSG00000076594","Igkv6-13","-4.2953358322","5.17950548669359e-05","0.0125084737573972"
"ENSMUSG00000027379","Bub1","0.8945123927","5.26548431910511e-05","0.0125084737573972"
"ENSMUSG00000034917","Tjp3","0.7518640463","5.27252616611515e-05","0.0125084737573972"
"ENSMUSG00000068452","Duox2","0.8723907831","5.32135412686956e-05","0.0125084737573972"
"ENSMUSG00000056973","Ces1d","-0.9511689244","5.4937366601502294e-05","0.012781907100825"
"ENSMUSG00000093896","Ighv1-76","-2.8859711059","5.81086730365823e-05","0.0133764724382796"
"ENSMUSG00000005763","Cd247","-1.7677613007","5.872019589072621e-05","0.0133764724382796"
"ENSMUSG00000049109","Themis","-1.9158508731","5.9252827343811293e-05","0.0133764724382796"
"ENSMUSG00000025154","Arhgap19","0.5214710265","6.00448700680661e-05","0.0134223831609998"
"ENSMUSG00000048012","Zfp473","0.8084018203","6.210124998800639e-05","0.013599470348413998"
"ENSMUSG00000023015","Racgap1","1.0104083792","6.246215630134051e-05","0.013599470348413998"
"ENSMUSG00000037846","Rtkn2","1.0935453835","6.26263929908107e-05","0.013599470348413998"
"ENSMUSG00000026691","Fmo3","-2.5832107657","6.67196141280004e-05","0.0143516407710617"
"ENSMUSG00000030336","Cd27","-1.8883968176","7.10609115694369e-05","0.0151426153709788"
"ENSMUSG00000025981","Coq10b","-0.9955254788","7.371019099691941e-05","0.0155617228233404"
"ENSMUSG00000059898","Dsc3","-2.4913411965","7.44702470043481e-05","0.0155779458894141"
"ENSMUSG00000066677","Ifi208","-1.583587474","7.55819164557462e-05","0.0156167163390782"
"ENSMUSG00000048960","Prex2","-0.6586547489","7.602541615006701e-05","0.0156167163390782"
"ENSMUSG00000033952","Aspm","0.9079530986","7.71542096288388e-05","0.0157070815513139"
"ENSMUSG00000100127","Gsdmcl-ps","1.8401140675","7.945152352319209e-05","0.0158962352412521"
"ENSMUSG00000095753","Igkv4-53","-3.2237630999","7.9477690342649e-05","0.0158962352412521"
"ENSMUSG00000079071","Slc28a2b","-3.2669864942","8.32302629799593e-05","0.0165020280539657"
"ENSMUSG00000027699","Ect2","0.9161869766","8.48360204044117e-05","0.0165879501337362"
"ENSMUSG00000028885","Smpdl3b","-0.8440734952","8.5118642412488e-05","0.0165879501337362"
"ENSMUSG00000076498","Trbc2","-1.7569936866","8.67090860372037e-05","0.016754693819782"
"ENSMUSG00000056290","Ms4a4b","-1.9529818287","8.85055517403093e-05","0.0169581099599226"
"ENSMUSG00000070687","Htr1d","-1.5272275303","9.42434850700954e-05","0.0179070475256937"
"ENSMUSG00000054892","Txk","-1.0704516731","9.658387970390841e-05","0.0182000747200729"
"ENSMUSG00000024803","Ankrd1","1.8474484922","9.961601194767309e-05","0.0185971763782391"
"ENSMUSG00000036672","Cenpt","0.7031782772","0.000100322472458375","0.0185971763782391"
"ENSMUSG00000022021","Diaph3","0.7136644404","0.00010173506776948001","0.0187069458081607"
"ENSMUSG00000046179","E2f8","0.7704833952","0.000103207588628887","0.018825889826618"
"ENSMUSG00000031262","Cenpi","0.9001999245","0.00010655103051481899","0.0192815083076856"
"ENSMUSG00000029177","Cenpa","0.9779775906","0.00010938722913281899","0.0195439661510824"
"ENSMUSG00000024791","Cdca5","1.0166028648","0.000109715699633286","0.0195439661510824"
"ENSMUSG00000019992","Mtfr2","0.9821227412","0.00011079062400031399","0.0195824575025671"
"ENSMUSG00000027496","Aurka","1.0845857757","0.000113228149295338","0.0198593464006384"
"ENSMUSG00000056459","Zbtb25","-0.4720244838","0.000118403179843827","0.0204884785397178"
"ENSMUSG00000076591","Igkv8-16","-3.9278347674","0.000119920130905407","0.0204884785397178"
"ENSMUSG00000095210","nan","-3.6509149431","0.000121272637760074","0.0204884785397178"
"ENSMUSG00000032724","Abtb2","0.7236798093","0.000121703254681642","0.0204884785397178"
"ENSMUSG00000032021","Crtam","-1.9439554771","0.00012187811232688799","0.0204884785397178"
"ENSMUSG00000097613","Gm17597","-2.1742413197","0.000122206617315101","0.0204884785397178"
"ENSMUSG00000061991","H2ac10","2.0812335644","0.000123918131318432","0.020609657158606003"
"ENSMUSG00000075593","Gal3st4","1.1619206603","0.00012473719082003502","0.020609657158606003"
"ENSMUSG00000006587","Snai3","-1.0093171195","0.00012876192813614","0.0211215879383606"
"ENSMUSG00000034906","Ncaph","0.9153802662","0.000131832334316734","0.0214707789625419"
"ENSMUSG00000036768","Kif15","0.9168652782","0.000138970468418873","0.0224728060313384"
"ENSMUSG00000036223","Ska1","1.1949483273","0.00014269503396096599","0.0229126018967887"
"ENSMUSG00000068744","Psrc1","0.7144233167","0.000145870641051979","0.0232587166896935"
"ENSMUSG00000034311","Kif4","1.0316060257","0.000149002102500833","0.0235930342994548"
"ENSMUSG00000008129","4930432K21Rik","-1.4815439514","0.00015448553210861202","0.0242637416308733"
"ENSMUSG00000027469","Tpx2","1.0416794438","0.00015536626806313301","0.0242637416308733"
"ENSMUSG00000037913","Tmem156","-0.8927291076","0.00015757838772213","0.02444180148607"
"ENSMUSG00000091402","Rd3l","3.8271781544","0.000159605308943233","nan"
"ENSMUSG00000027204","Fbn1","0.9036637024","0.00016090158686819398","0.0247886289336602"
"ENSMUSG00000022657","Cd96","-1.2533979723","0.00016643119509685","0.0254555864845201"
"ENSMUSG00000102840","nan","1.6565064421","0.000168136142353723","0.0254555864845201"
"ENSMUSG00000094509","nan","-3.4905769133","0.000168580042943842","0.0254555864845201"
"ENSMUSG00000021572","Cep72","0.6848412335","0.00017081747117216698","0.0254886593306364"
"ENSMUSG00000038526","Car14","-1.1923535608","0.000171034817665338","0.0254886593306364"
"ENSMUSG00000024056","Ndc80","0.9439745616","0.000180335747749925","0.0267002297691301"
"ENSMUSG00000020395","Itk","-1.4316401654","0.000189417541588066","0.0276668830470063"
"ENSMUSG00000021176","Efcab11","0.8179318861","0.000190196136886966","0.0276668830470063"
"ENSMUSG00000022033","Pbk","1.2169505881","0.00019050483041884098","0.0276668830470063"
"ENSMUSG00000007877","Tcap","-1.2825856857","0.000197256863947634","0.0283560339936987"
"ENSMUSG00000027985","Lef1","-1.6004957798","0.000197737353844046","0.0283560339936987"
"ENSMUSG00000025758","Plk4","0.5864146126","0.000201457647452007","0.0287075787221813"
"ENSMUSG00000106019","nan","-0.5827753248","0.000202706906463365","0.0287075787221813"
"ENSMUSG00000001333","Sync","0.5215047344","0.000236312837772838","0.0332603025559165"
"ENSMUSG00000085084","4930570G19Rik","-1.3249280899","0.000239922336104973","0.0335611606474202"
"ENSMUSG00000038560","Sp6","-0.8367049771","0.00026832421779912597","0.0373052468904748"
"ENSMUSG00000058921","Slc10a5","-0.4802524533","0.00027453961184767796","0.0379380466044783"
"ENSMUSG00000037725","Ckap2","0.9110944029","0.000281551903405897","0.0386726804190233"
"ENSMUSG00000020023","Tmcc3","0.5793134224","0.000284128829488554","0.0387929427614882"
"ENSMUSG00000097327","E030030I06Rik","0.9270019928","0.00028652863549805","0.038887734630899"
"ENSMUSG00000003779","Kif20a","1.0783750295","0.000294492077953486","0.0397320347302807"
"ENSMUSG00000028826","Maco1","-0.3710178531","0.00030033652316670696","0.040282194498377"
"ENSMUSG00000032033","Barx2","0.826804235","0.000303202644915041","0.0404287924368881"
"ENSMUSG00000026070","Il18r1","-0.7431919604","0.000310479586697467","0.041158401490052"
"ENSMUSG00000022385","Gtse1","1.1350712824","0.000313328972893916","0.0412720854975959"
"ENSMUSG00000027356","Fermt1","0.3889091807","0.00031495736487793","0.0412720854975959"
"ENSMUSG00000018427","Ypel2","0.6341997999","0.000316966780417175","0.04129805463024"
"ENSMUSG00000025165","Sectm1a","0.9277402317","0.00032342435038907404","0.0418999921205755"
"ENSMUSG00000094248","H2ac23","1.7796113047","0.000330026163514964","0.0425137093463542"
"ENSMUSG00000020808","Pimreg","1.0847213894","0.000336611792417026","0.0431184577466327"
"ENSMUSG00000076928","nan","-1.7028945947","0.0003407831222476101","0.0433978460002237"
"ENSMUSG00000026390","Marco","-3.4015776303","0.000342929448236202","0.0433978460002237"
"ENSMUSG00000115681","nan","-1.9359907038","0.000344502878208872","0.0433978460002237"
"ENSMUSG00000020493","Prr11","0.8996642656","0.000359389090806804","0.0450243442828898"
"ENSMUSG00000012443","Kif11","1.0055065654","0.000364045048096194","0.0453584215390236"
"ENSMUSG00000037466","Tedc1","0.8118979485","0.000367749978080421","0.0455423786939295"
"ENSMUSG00000020914","Top2a","0.9699637991","0.00036951625184759304","0.0455423786939295"
"ENSMUSG00000058755","Osm","-1.1679167288","0.000371564203768464","0.045548577473788994"
"ENSMUSG00000020644","Id2","-0.5483634477","0.000387565537481359","0.0472560525139704"
"ENSMUSG00000094198","nan","-3.2600049591","0.000395017571270867","0.0479084874603566"
"ENSMUSG00000030742","Lat","-1.5159377746","0.000405064773417922","0.0488670999931325"
"ENSMUSG00000026042","Col5a2","0.6729408055","0.00041251427584928","0.0495038842296813"
"ENSMUSG00000078763","Slfn1","-1.7735328562","0.00041757470842723103","0.0498488006641325"
"ENSMUSG00000037428","Vgf","1.7791483475","0.000423025862792474","0.0502365244663083"
"ENSMUSG00000032094","Cd3d","-1.7760310617","0.00042654801188288303","0.0503923379219772"
"ENSMUSG00000054958","Nt5c1a","1.1790998317","0.00043101942788105696","0.0506581132737937"
"ENSMUSG00000021697","Depdc1b","0.9648735322","0.000437999621629619","0.0512145096039843"
"ENSMUSG00000074476","Spc24","0.9299470668","0.00044554178530294597","0.0518306032994514"
"ENSMUSG00000032815","Fanca","0.8615430225","0.00046488738369652305","0.0538065849526113"
"ENSMUSG00000037020","Wdr62","0.8425472131","0.000479167582307847","0.0551792931525314"
"ENSMUSG00000033222","Ttf2","0.4245032736","0.00048364332946726507","0.0554148319355935"
"ENSMUSG00000025574","Tk1","0.8492414286","0.000502945390635671","0.05706651444265099"
"ENSMUSG00000056145","AI504432","-0.9401930349","0.000504607337869779","0.05706651444265099"
"ENSMUSG00000081058","H3c15","1.7515376151","0.0005055671206269692","0.057066514442650984"
"ENSMUSG00000023505","Cdca3","1.0252495126","0.000510769782281319","0.0572092583116032"
"ENSMUSG00000002384","Bmp8b","1.7067171663","0.000511849861653745","0.0572092583116032"
"ENSMUSG00000001225","Slc26a3","-0.9425142866","0.000519033641391008","0.0577292002797872"
"ENSMUSG00000004961","Syt5","0.8032453014","0.000539793938417209","0.0596249657816667"
"ENSMUSG00000034023","Fancd2","0.7330652048","0.000541308184588615","0.0596249657816667"
"ENSMUSG00000071551","Akr1c19","-0.9880823129","0.0005690750209571661","0.0623821132348286"
"ENSMUSG00000076465","Trbv5","-2.4938471816","0.000588096894614795","0.0641588387278083"
"ENSMUSG00000001506","Col1a1","1.1141593302","0.00060571353292756","0.0657660679251491"
"ENSMUSG00000003810","Mast2","0.4109028221","0.0006266474820662759","0.0674298147918692"
"ENSMUSG00000109244","nan","-0.7252297983","0.000628219224802545","0.0674298147918692"
"ENSMUSG00000017716","Birc5","1.0089150131","0.000629908800081932","0.0674298147918692"
"ENSMUSG00000015980","Lrrc27","0.8028198105","0.000640353598466296","0.0679400295279772"
"ENSMUSG00000036944","Tmem71","-0.9113546071","0.000640634461142717","0.0679400295279772"
"ENSMUSG00000021965","Ska3","0.9649866541","0.0006523906861874019","0.0688664816470322"
"ENSMUSG00000034329","Brip1","0.5046235122","0.000669162203452469","0.0703113705111509"
"ENSMUSG00000054951","9130008F23Rik","0.8891970086","0.000672575770107431","0.070345872175319"
"ENSMUSG00000108308","nan","-3.3548426884","0.000673210218373062","nan"
"ENSMUSG00000033196","Myh2","1.0293168096","0.00068366199401818","0.0711788909845138"
"ENSMUSG00000035042","Ccl5","-1.5483092613","0.0006923351628334809","0.0717542456716645"
"ENSMUSG00000057074","Ces1g","-1.2111571061","0.0006995876885452889","0.0721778230159327"
"ENSMUSG00000033849","B3galt2","-0.9146568349","0.000723103556786763","0.0742679468391666"
"ENSMUSG00000018796","Acsl1","-0.7545983539","0.0007475678758991519","0.0764363010689532"
"ENSMUSG00000063286","nan","-1.0423840217","0.000768463910402649","0.0782220786655839"
"ENSMUSG00000040675","Mthfd1l","-0.504609358","0.0007773421005333559","0.0787741210411602"
"ENSMUSG00000030165","Klrd1","-1.1886256277","0.000783656865099326","0.0790626556687156"
"ENSMUSG00000020038","Cry1","-0.6997541524","0.000793965408116337","0.0797498029535709"
"ENSMUSG00000032066","Bco2","0.8887378862","0.000797537778061645","0.0797572757788753"
"ENSMUSG00000038379","Ttk","0.8999400818","0.00080835040588011","0.0802157268765498"
"ENSMUSG00000006398","Cdc20","1.1171132465","0.0008093006173265731","0.0802157268765498"
"ENSMUSG00000000782","Tcf7","-1.0524702773","0.00081438357536583","0.0802157268765498"
"ENSMUSG00000076480","Trbv29","-2.6549507642","0.0008167856014047839","0.0802157268765498"
"ENSMUSG00000024669","Cd5","-1.5794783978","0.000819712484638223","0.0802157268765498"
"ENSMUSG00000031004","Mki67","0.8445875256","0.000871195176873541","0.08459836881214398"
"ENSMUSG00000041431","Ccnb1","0.8952812381","0.0008719186294835241","0.08459836881214398"
"ENSMUSG00000096452","Ighv1-77","2.6011807591","0.0008846146546931939","0.0854665200917776"
"ENSMUSG00000035202","Lars2","2.2272278799","0.0009068883890432349","0.0868951136542151"
"ENSMUSG00000015305","Sash1","0.3315109819","0.0009070232467744039","0.0868951136542151"
"ENSMUSG00000093726","nan","0.8858503965","0.0009164872120049721","0.0874344138950852"
"ENSMUSG00000029601","Iqcd","1.0594010784","0.0009343006182647481","0.0887624516543939"
"ENSMUSG00000030505","Prmt3","-0.3794459421","0.000939634374767291","0.0888987692077552"
"ENSMUSG00000048126","Col6a3","0.657732534","0.000943782675531066","0.0889222677057184"
"ENSMUSG00000051235","Gen1","0.6012503578","0.000961438903383256","0.0900857657380706"
"ENSMUSG00000022034","Esco2","0.9421157088","0.0009640334564312631","0.0900857657380706"
"ENSMUSG00000022322","Shcbp1","0.8986109607","0.0009712495026843151","0.0903896322885921"
"ENSMUSG00000054537","Tmprss11e","3.1074605098","0.000971625776724731","nan"
"ENSMUSG00000085382","nan","-1.5869943302","0.000978550557385578","0.0905147983323477"
"ENSMUSG00000076499","Trbv31","-2.4990705224","0.000980533976057623","0.0905147983323477"
"ENSMUSG00000005465","Il27ra","-1.1956440814","0.000997874356001614","0.0912340472718925"
"ENSMUSG00000000555","Itga5","0.8246322827","0.0009991835369910392","0.0912340472718925"
"ENSMUSG00000026043","Col3a1","0.8236033502","0.00100063338253553","0.0912340472718925"
"ENSMUSG00000033985","Tesk2","-0.515583002","0.0010043307690559599","0.0912340472718925"
"ENSMUSG00000035683","Melk","1.0592491672","0.00102957097551817","0.0931557452888487"
"ENSMUSG00000028362","Tnfsf8","-1.3331615753","0.00104142976053131","0.0934921764275697"
"ENSMUSG00000004296","Il12b","-1.3756245176","0.00104368862143394","0.0934921764275697"
"ENSMUSG00000055546","Timd4","-1.6065496543","0.00104559032450464","0.0934921764275697"
"ENSMUSG00000076646","nan","-4.2032757576","0.00105231514901404","0.0935053278689741"
"ENSMUSG00000028538","St3gal3","0.5118218925","0.00105393926855517","0.0935053278689741"
"ENSMUSG00000027867","Spag17","1.0975119462","0.00108212980989578","0.0956342705249368"
"ENSMUSG00000026989","Dapl1","-3.1244583927","0.00108717689142554","0.095709344793026"
"ENSMUSG00000060615","Ang4","1.5098434579","0.00109724277177429","0.0962239709200984"
"ENSMUSG00000001583","Tnk1","0.5200483698","0.0011134634032917302","0.0971655101632446"
"ENSMUSG00000049556","Lingo1","-1.0914111305","0.00111760647859709","0.0971655101632446"
"ENSMUSG00000109644","0610005C13Rik","-0.6778261607","0.00112076352672836","0.0971655101632446"
"ENSMUSG00000034028","Cd226","-1.2164166274","0.00113528641547704","0.0980517634821669"
"ENSMUSG00000059645","Gm7361","-1.4814410514","0.00116437829885817","0.10018486638590698"
"ENSMUSG00000022092","Ppp3cc","-0.4246590521","0.0011774707247048301","0.100930488699229"
"ENSMUSG00000024254","Abcg8","1.1419675673","0.00118876002538918","0.100946767724519"
"ENSMUSG00000059430","Actg2","0.9391405848","0.0011905721233300699","0.100946767724519"
"ENSMUSG00000030986","Dhx32","0.4193734816","0.00119094252523555","0.100946767724519"
"ENSMUSG00000026669","Mcm10","0.6659436271","0.00119680808692595","0.101068226629625"
"ENSMUSG00000033082","Clec1a","-0.6068889951","0.00121058243474509","0.10185420699122802"
"ENSMUSG00000028211","Trp53inp1","-0.5475974916","0.00124783649755872","0.104602646988369"
"ENSMUSG00000064065","Ipcef1","-1.0818373056","0.00126680231271498","0.105803514770015"
"ENSMUSG00000030178","Klra13-ps","-2.7625220609","0.00127293239009753","0.10592748695844502"
"ENSMUSG00000058756","Thra","0.4266579874","0.00128049681124395","0.10616948288426699"
"ENSMUSG00000050936","nan","0.8961775255","0.00129915511945428","0.10732621695172802"
"ENSMUSG00000026581","Sell","-1.6945053677","0.0013286263459572401","0.109364654563794"
"ENSMUSG00000025856","Pdgfa","0.3589220774","0.00135104146077751","0.110809699090605"
"ENSMUSG00000018169","Mfng","-0.874372539","0.0013592371926832599","0.11108231982211901"
"ENSMUSG00000096515","Igkv14-100","-2.9848977473","0.001365630178341","0.11120619177269"
"ENSMUSG00000030365","Clec2i","-0.9677436455","0.0013750047837891","0.11147481768600699"
"ENSMUSG00000038324","Trpc4ap","0.2117246748","0.0013807081323921199","0.11147481768600699"
"ENSMUSG00000110279","nan","-1.6126967299","0.00138359604425859","0.111474817686007"
"ENSMUSG00000090952","Gm17251","0.4549619583","0.00138982973620785","0.111582773997448"
"ENSMUSG00000026270","Capn10","0.3554459362","0.00139969665034271","0.11198064324373402"
"ENSMUSG00000041064","Pif1","0.992920114","0.00141736794351832","0.11299792475580803"
"ENSMUSG00000091474","nan","-0.3807520568","0.0014278550715168198","0.113437364061516"
"ENSMUSG00000043753","Dmrta1","-1.0533246683","0.00144599694355337","0.11421464999760801"
"ENSMUSG00000079563","Pglyrp2","-1.093386968","0.00145188898708126","0.114214649997608"
"ENSMUSG00000029675","Eln","0.7923146036","0.00145871794081184","0.11421464999760801"
"ENSMUSG00000096948","nan","-1.1947569147","0.00146566829224157","0.114214649997608"
"ENSMUSG00000079022","Col22a1","1.2181568956","0.001466969677599","0.114214649997608"
"ENSMUSG00000109772","nan","1.1392965104","0.00147125899268029","0.114214649997608"
"ENSMUSG00000051864","Tbc1d22a","0.5043965232","0.00147270326298394","0.11421464999760801"
"ENSMUSG00000045246","Kcng4","0.9551466491","0.0014794097266539801","0.11434583449978801"
"ENSMUSG00000061171","Slc38a11","-0.5805095559","0.00149549896642415","0.11519889166701701"
"ENSMUSG00000095442","nan","-3.55212817","0.00151602787262494","0.11638704216741197"
"ENSMUSG00000025586","Cpeb1","-0.8112350821","0.00152978967113522","0.11704944393139"
