"ENSEMBL","Symbol","LOG2FC","PVAL","ADJP"
"ENSMUSG00000004038","Gstm3","2.1957567437","4.256123498976371e-13","9.43739384273023e-11"
"ENSMUSG00000006517","Mvd","1.7459036173","6.244431560988491e-14","1.4297712046980698e-11"
"ENSMUSG00000010025","Aldh3a2","-0.6669810875","4.85084197050203e-11","8.586805555346658e-09"
"ENSMUSG00000018042","Cyb5r3","0.590397371","7.276408248633291e-13","1.58018082224186e-10"
"ENSMUSG00000020776","Fbf1","-1.5501105517","3.20926137370047e-12","6.56340687737867e-10"
"ENSMUSG00000021226","Acot2","-1.9202218052","1.1151571577416301e-11","2.1551179383327896e-09"
"ENSMUSG00000022351","Sqle","2.5754397043","1.2363041182525199e-15","2.9934191093091306e-13"
"ENSMUSG00000022454","Nell2","9.3145957869","1.42514816419542e-12","3.00207460787766e-10"
"ENSMUSG00000025141","Myadml2","-10.8912514175","2.51752025790136e-15","5.958602722774399e-13"
"ENSMUSG00000026000","Lancl1","0.9007675119","2.98664171946943e-11","5.47074850614118e-09"
"ENSMUSG00000026989","Dapl1","8.6605984268","7.872242034988001e-12","1.53545165247243e-09"
"ENSMUSG00000027533","Fabp5","1.3671551183","3.3857161481498e-11","6.14828540179099e-09"
"ENSMUSG00000027605","Acss2","1.3488868292","1.59644527986681e-11","3.02965043426975e-09"
"ENSMUSG00000030643","Rab30","-1.506022875","9.40153916043941e-13","2.00043861024905e-10"
"ENSMUSG00000031710","Ucp1","-10.3407170807","7.74525138557076e-12","1.52480112557989e-09"
"ENSMUSG00000032080","Apoa4","-3.7649047537","1.54254261610216e-11","2.9539691098356395e-09"
"ENSMUSG00000032098","Treh","-1.7212249258","5.6813563874078e-15","1.31514035495325e-12"
"ENSMUSG00000033105","Lss","1.6080220881","4.4156511384787e-12","8.858637260195609e-10"
"ENSMUSG00000036913","Trim67","9.7160402951","6.809364718487961e-14","1.54235771822526e-11"
"ENSMUSG00000037071","Scd1","2.8388088742","2.71045646199932e-12","5.59762405607997e-10"
"ENSMUSG00000037440","Vnn1","-2.0781776504","8.71859461407758e-13","1.87405301577086e-10"
"ENSMUSG00000040562","Gstm2","1.2088297898","3.85384097760709e-15","9.020128910365931e-13"
"ENSMUSG00000041939","Mvk","1.3929264924","2.4871517257017197e-15","5.953619443398491e-13"
"ENSMUSG00000042632","Pla2g6","-0.8262767611","1.7395217020565901e-12","3.62802224295269e-10"
"ENSMUSG00000042745","Id1","-1.5873372432","4.096397743486921e-11","7.375266535602741e-09"
"ENSMUSG00000044254","Pcsk9","2.4207202915","4.340654092192661e-11","7.748803258647321e-09"
"ENSMUSG00000057982","Zfp809","0.7282840277","4.79315400051516e-13","1.05174780230054e-10"
"ENSMUSG00000059213","Ddn","-8.7437111999","3.71669348704813e-12","7.52809118314124e-10"
"ENSMUSG00000068762","Gstm6","0.9761039671","2.3027395296231897e-11","4.292673291284289e-09"
"ENSMUSG00000081053","nan","-10.4327144567","5.03432917371238e-12","1.00045418909671e-09"
"ENSMUSG00000083287","nan","2.5536385789","3.41198100826285e-13","7.64610424883585e-11"
"ENSMUSG00000093930","Hmgcs1","1.7522540537","2.36148618337833e-11","4.36357074147935e-09"
"ENSMUSG00000118012","nan","1.0034733908","1.8583064176666505e-11","3.49510934715607e-09"
"ENSMUSG00000063063","Ctnna2","-33.8842774071","1.021115026842269e-187","2.1509788040432382e-183"
"ENSMUSG00000032033","Barx2","-38.079627306","2.023089987485018e-185","2.130819529318598e-181"
"ENSMUSG00000081683","Fzd10","-35.4709974608","1.359498911905989e-181","9.545948193099862e-178"
"ENSMUSG00000051397","Tacstd2","36.8106594077","3.4616436781511074e-177","1.8229881020063287e-173"
"ENSMUSG00000043333","Rhbdl2","-35.8018658186","3.769685840618918e-173","1.5881686446527488e-169"
"ENSMUSG00000026167","Wnt10a","-36.7561923462","8.259524372588756e-171","2.899781348476368e-167"
"ENSMUSG00000038402","Foxf2","-35.7606826222","1.7948576139526286e-168","5.401239376844597e-165"
"ENSMUSG00000031376","Atp2b3","34.7360633373","8.645629585650995e-146","2.2765023402717283e-142"
"ENSMUSG00000044816","D630023F18Rik","31.4079047548","4.853837110147567e-135","1.136067541391759e-131"
"ENSMUSG00000044748","Defb1","-28.8928110545","8.210534275444815e-134","1.729549045122449e-130"
"ENSMUSG00000063446","Plppr1","-27.4353139255","1.392147678665969e-124","2.6659628046453284e-121"
"ENSMUSG00000030873","Scnn1b","-29.7861630699","2.5500343313083084e-121","4.476372765750797e-118"
"ENSMUSG00000056296","Synpr","-31.8407779741","4.048163929914658e-119","6.559582552588647e-116"
"ENSMUSG00000096256","nan","38.3926536978","2.4163591100173784e-96","3.63575747517972e-93"
"ENSMUSG00000025082","Vwa2","-28.3571293441","3.4528733254626385e-96","4.8489851067247075e-93"
"ENSMUSG00000042808","Gpx2","29.6918036104","1.1252784133055795e-91","1.4814993610176193e-88"
"ENSMUSG00000029306","Ibsp","-27.9896487455","2.188221729195329e-88","2.71146416032351e-85"
"ENSMUSG00000105261","nan","-29.7549246319","4.6955706506504184e-80","5.495121986441728e-77"
"ENSMUSG00000009670","Tex11","32.0939272716","3.017172396664889e-78","3.3450913966182095e-75"
"ENSMUSG00000053441","Adamts19","-24.4053937847","6.152350597104347e-78","6.4799632664001465e-75"
"ENSMUSG00000024565","Sall3","-23.4556559509","2.0909551429154596e-76","2.097427146929249e-73"
"ENSMUSG00000040752","Myh6","-32.5644407095","2.5155151208896196e-75","2.4086057282518085e-72"
"ENSMUSG00000061517","Sox21","-23.9945288152","3.52228165372462e-73","3.212153028102068e-70"
"ENSMUSG00000023391","Dlx2","25.1348339735","3.6597043757156195e-73","3.212153028102069e-70"
"ENSMUSG00000037279","Ovol2","22.8830818267","4.3432891915078886e-73","3.659655472764548e-70"
"ENSMUSG00000030996","Art1","-29.1317284344","5.835217447107078e-73","4.7276482893580984e-70"
"ENSMUSG00000039419","Cntnap2","-22.1692558656","7.45723347744419e-61","5.818023081568958e-58"
"ENSMUSG00000057454","Lypd3","26.1378224771","1.48026258723951e-56","1.1136332642928694e-53"
"ENSMUSG00000044938","Klhl31","24.3101913831","7.301340519480257e-54","5.3035426911328195e-51"
"ENSMUSG00000029754","Dlx6","-20.2094841489","2.7997503249039796e-50","1.9658913531367395e-47"
"ENSMUSG00000085620","nan","23.9141638858","6.561866924341417e-50","4.4588944116532895e-47"
"ENSMUSG00000089945","Pakap","17.2524459232","8.207748739828677e-48","5.403007100140349e-45"
"ENSMUSG00000013936","Myl2","-26.9157798143","1.3355005384490701e-44","8.524945103766578e-42"
"ENSMUSG00000028020","Glrb","-14.777460661","1.0832369598022697e-41","6.71129016418673e-39"
"ENSMUSG00000027524","Edn3","14.5486511217","1.4746996075354e-41","8.875584923638049e-39"
"ENSMUSG00000014603","Alx3","22.9787893109","2.98473646545258e-39","1.74648537902108e-36"
"ENSMUSG00000054146","Krt15","-21.155126924","2.42923459560285e-38","1.38302234476686e-35"
"ENSMUSG00000028351","Brinp1","-16.51188462","9.56840740183805e-36","5.3041711031504895e-33"
"ENSMUSG00000031349","Nsdhl","2.2575467827","1.0437896378665099e-35","5.6378022363225795e-33"
"ENSMUSG00000013766","Ly6g6e","14.9715952005","3.2021456832225395e-35","1.6863299704270698e-32"
"ENSMUSG00000058354","Krt6a","-23.7741006712","8.164161869654199e-32","4.1945870679089203e-29"
"ENSMUSG00000059201","Lep","-16.548940185","2.34622524157268e-31","1.1767436836601996e-28"
"ENSMUSG00000031604","Msmo1","2.7068792696","1.0909788254570497e-30","5.34452766470994e-28"
"ENSMUSG00000042258","Isl1","-13.5266752097","2.9135282744737996e-30","1.3948516614043299e-27"
"ENSMUSG00000058258","Idi1","2.5754998107","5.41243742768974e-30","2.53362209809521e-27"
"ENSMUSG00000012705","Retn","-15.3088980292","6.65025439717419e-30","3.04538280166248e-27"
"ENSMUSG00000056366","nan","-15.6932943227","3.6104034811351404e-28","1.6181521134066295e-25"
"ENSMUSG00000084946","nan","-14.8592065212","6.909842847041778e-27","3.0324133244361502e-24"
"ENSMUSG00000021506","Pitx1","21.6480596625","9.92497446770932e-27","4.2667262686183e-24"
"ENSMUSG00000031278","Acsl4","0.951266019","1.59951676699954e-26","6.73876413936908e-24"
"ENSMUSG00000059743","Fdps","2.024780376","5.50085357570009e-26","2.2720682465121997e-23"
"ENSMUSG00000047361","Gm973","13.778708335","1.96571504165123e-25","7.963036029304459e-23"
"ENSMUSG00000035296","Sgcg","-16.9781061638","6.0233732136275205e-25","2.39400673103894e-22"
"ENSMUSG00000053797","Krt16","-21.8233552908","1.6410873705093993e-24","6.40176027032972e-22"
"ENSMUSG00000046764","A530053G22Rik","-13.4666168269","2.3377619420777397e-23","8.95362823815773e-21"
"ENSMUSG00000001497","Pax9","13.4063686608","1.7894835986814201e-22","6.731334286825749e-20"
"ENSMUSG00000031461","Myom2","15.1919012525","2.0837628926349601e-22","7.700783391816749e-20"
"ENSMUSG00000038239","Hrc","14.0321365873","5.20265122918967e-22","1.88954910591173e-19"
"ENSMUSG00000066632","nan","14.863121549","1.1924752936135e-21","4.2575410271133e-19"
"ENSMUSG00000088088","Rmrp","14.5555375015","1.76468958438168e-21","6.19553101583336e-19"
"ENSMUSG00000001622","Csn3","21.2256552228","1.91741226121995e-21","6.56543426305824e-19"
"ENSMUSG00000053654","Krt42","21.3215227434","1.95229301345022e-21","6.56543426305824e-19"
"ENSMUSG00000001467","Cyp51","1.675981299","1.9635526160582398e-21","6.56543426305824e-19"
"ENSMUSG00000020475","Pgam2","14.0767593446","2.6860099774086496e-21","8.84075002720517e-19"
"ENSMUSG00000074398","Gm15441","-4.3188305575","5.02757741368374e-21","1.6293218187576597e-18"
"ENSMUSG00000003623","Crot","-0.926084033","5.35889162557071e-21","1.7103795771613199e-18"
"ENSMUSG00000060735","Rxfp3","-12.1837735726","6.6565617297044786e-21","2.09284287815261e-18"
"ENSMUSG00000060803","Gstp1","0.9657299998","1.2327503028133998e-20","3.818806636582989e-18"
"ENSMUSG00000028023","Pitx2","-14.6892648085","1.63153284423383e-20","4.98090425562111e-18"
"ENSMUSG00000046008","Pnlip","-19.423952283","1.93092791855814e-20","5.8107138006324595e-18"
"ENSMUSG00000071540","3425401B19Rik","13.6651751318","3.14576087231711e-19","9.333162362726755e-17"
"ENSMUSG00000027470","Mylk2","-14.5040998337","3.49103187995222e-19","1.0213692576554698e-16"
"ENSMUSG00000042451","Mybph","14.4008749302","4.1841231746172794e-19","1.20737746127826e-16"
"ENSMUSG00000041476","Smpx","-14.1334567227","7.36545740551579e-19","2.09666703036744e-16"
"ENSMUSG00000021670","Hmgcr","1.8949957954","1.19209899674071e-18","3.34820871551242e-16"
"ENSMUSG00000019787","Trdn","-13.5693748663","1.81378469857701e-18","5.027286141516401e-16"
"ENSMUSG00000032572","Col6a4","-10.5244122785","1.94026831939548e-18","5.30801975948905e-16"
"ENSMUSG00000042895","Abra","14.1668643269","1.29316904876761e-17","3.49238538619098e-15"
"ENSMUSG00000059060","Rad51b","-2.8395930515","1.16516473376155e-16","3.10686014135279e-14"
"ENSMUSG00000074505","Fat3","-10.4074600018","1.34720914234292e-16","3.54737007293171e-14"
"ENSMUSG00000027077","Smtnl1","14.8554123344","1.38142118963909e-16","3.59254782219103e-14"
"ENSMUSG00000058454","Dhcr7","1.8157625236","1.6444132460841598e-16","4.2243371986296095e-14"
"ENSMUSG00000049641","Vgll2","15.0524708282","3.13247696499712e-16","7.950075574417392e-14"
"ENSMUSG00000044041","Krt13","-18.5151937854","3.55608400387618e-16","8.91772732638712e-14"
"ENSMUSG00000021622","Ckmt2","-16.6680954657","5.44816427226546e-16","1.3501832987679098e-13"
"ENSMUSG00000027952","Pmvk","1.4633258734","8.97894411258895e-16","2.1993192759498403e-13"
"ENSMUSG00000026818","Cel","15.0376263639","5.6592462941974297e-11","nan"
"ENSMUSG00000027577","Chrna4","5.6716958497","5.43882559884947e-11","9.547405103313678e-09"
"ENSMUSG00000035561","Aldh1b1","1.4222528668","1.0837190636806e-10","1.88665636995305e-08"
"ENSMUSG00000021400","Wrnip1","-0.549307807","1.67227324193195e-10","2.8639378732761298e-08"
"ENSMUSG00000029575","Mmab","1.0167433344","1.57599360794907e-10","2.72117256979075e-08"
"ENSMUSG00000045294","Insig1","1.6230423443","4.0941312594016304e-10","6.95507056284639e-08"
"ENSMUSG00000089704","Galnt2","-0.5252079252","5.92638416069506e-10","9.987142587603313e-08"
"ENSMUSG00000037621","Atoh8","-1.2859948523","7.757010693701489e-10","1.29683674811763e-07"
"ENSMUSG00000004630","Pcp2","-22.840701649","1.1540043660972802e-09","1.91410251746765e-07"
"ENSMUSG00000011118","Panx3","-17.4306774346","1.16669970571989e-09","1.9200413516398e-07"
"ENSMUSG00000041773","Enc1","-1.314194481","1.17875774898643e-09","1.92484744049605e-07"
"ENSMUSG00000030827","Fgf21","-3.2772029249","1.53645992554048e-09","2.4896560255007894e-07"
"ENSMUSG00000020917","Acly","1.2750107729","3.5979299266598903e-09","5.785526252297e-07"
"ENSMUSG00000017843","Ppp2r5c","-0.3196130388","4.56275048660613e-09","7.28138931820895e-07"
"ENSMUSG00000044469","Tnfaip8l1","-0.8309630072","5.26414251477687e-09","8.337530982990591e-07"
"ENSMUSG00000029311","Hsd17b11","-0.7361541448","6.34801780376694e-09","9.90525889158152e-07"
"ENSMUSG00000067071","Hes6","0.7982305315","6.28414920465582e-09","9.87877634299067e-07"
"ENSMUSG00000024378","Stard4","1.098220982","6.559034644388741e-09","1.01592694694154e-06"
"ENSMUSG00000063590","Slc22a28","1.0639175799","8.435918903475291e-09","1.29709950147231e-06"
"ENSMUSG00000031765","Mt1","-1.8365621782","9.178115271711703e-09","1.4009927405696199e-06"
"ENSMUSG00000035686","Thrsp","2.7130096435","9.931977615831e-09","1.50515905379482e-06"
"ENSMUSG00000009092","Derl3","-2.136921028","1.6856680800569498e-08","2.5363284361714e-06"
"ENSMUSG00000043439","Epop","1.0263584054","1.88425396839314e-08","2.81502197476606e-06"
"ENSMUSG00000097750","nan","-1.064643918","2.01350797956826e-08","2.9869398302538897e-06"
"ENSMUSG00000026571","Dcaf6","-0.6844124719","2.60012783770891e-08","3.8301883147789e-06"
"ENSMUSG00000024924","Vldlr","-1.2139873896","3.4445128359895296e-08","5.038796034036071e-06"
"ENSMUSG00000028961","Pgd","0.8804541008","3.91776500202427e-08","5.69156688052699e-06"
"ENSMUSG00000025464","Paox","1.1223637036","4.23784684715517e-08","6.1144002626934e-06"
"ENSMUSG00000000751","Rpa1","0.5392692766","5.9224104271496296e-08","8.486773853599119e-06"
"ENSMUSG00000001229","Dpp9","-0.3933850668","7.853562780746889e-08","1.1178060809218499e-05"
"ENSMUSG00000021228","Acot3","-2.6184779552","8.06351880155974e-08","1.13998673526749e-05"
"ENSMUSG00000028672","Hmgcl","-0.6140447794","9.842296060147788e-08","1.38218644338009e-05"
"ENSMUSG00000049133","Flg2","-18.9380932709","1.00564118300373e-07","1.3980072950372598e-05"
"ENSMUSG00000066441","Rdh11","0.9011388417","1.0087686154553199e-07","1.3980072950372598e-05"
"ENSMUSG00000015451","C4a","1.2525267425","1.05079706325502e-07","1.44673464950764e-05"
"ENSMUSG00000037278","Tmem97","0.7050287053","1.05876876170345e-07","1.44824441333008e-05"
"ENSMUSG00000003721","Insig2","-0.7347863076","1.23936178252563e-07","1.6843326418646698e-05"
"ENSMUSG00000031221","Igbp1","-0.3893207218","1.40792730295482e-07","1.9011531177399498e-05"
"ENSMUSG00000026675","Hsd17b7","1.0775225101","1.49543306699175e-07","2.0064520736421106e-05"
"ENSMUSG00000042179","Pnliprp1","-15.0229043878","1.52526901146638e-07","nan"
"ENSMUSG00000072949","Acot1","-1.4910413804","1.7233367705750698e-07","2.2976005741875893e-05"
"ENSMUSG00000050097","Ces2b","3.593037187","2.459178791330611e-07","3.25802523518109e-05"
"ENSMUSG00000029314","Gpat3","-1.2324413981","2.48412753774149e-07","3.27050916140779e-05"
"ENSMUSG00000031767","Nudt7","1.1945668321","2.6104308411321e-07","3.41544879928247e-05"
"ENSMUSG00000048856","Slc25a47","-1.0845936003","2.6664110367012703e-07","3.467157314081e-05"
"ENSMUSG00000032360","Hcrtr2","2.0371091215","2.70201456907755e-07","3.4918979691790603e-05"
"ENSMUSG00000031762","Mt2","-2.2814568244","2.91204204606021e-07","3.7403759573328295e-05"
"ENSMUSG00000039959","Hip1","0.8540778927","4.1074933903791693e-07","5.24389989505074e-05"
"ENSMUSG00000109089","4833411C07Rik","-1.2050505872","4.5538488644321204e-07","5.77872447766643e-05"
"ENSMUSG00000031808","Slc27a1","-1.1165317074","4.63253782025404e-07","5.84337779542823e-05"
"ENSMUSG00000024799","Tm7sf2","0.6911414191","5.51571179762192e-07","6.91598029862534e-05"
"ENSMUSG00000074802","Gas2l3","1.6354925938","6.83878973252573e-07","8.524207438796121e-05"
"ENSMUSG00000040363","Bcor","-0.6008550352","7.188086822747491e-07","8.9068852306574e-05"
"ENSMUSG00000043671","Dpy19l3","1.2950274285","7.44275453401262e-07","9.16851603853659e-05"
"ENSMUSG00000024621","Csf1r","0.9098753951","7.61626228862648e-07","9.32770727383238e-05"
"ENSMUSG00000049721","Gal3st1","-1.81087228","8.92898330222217e-07","0.00010872198454411"
"ENSMUSG00000025153","Fasn","1.5707510705","1.04567738190758e-06","0.000126593069252202"
"ENSMUSG00000029016","Clcn6","0.8501881242","1.06414357428932e-06","0.000128092482242312"
"ENSMUSG00000078866","Zfp970","0.7283150071","1.07911880617159e-06","0.00012915703211366201"
"ENSMUSG00000021613","Hapln1","3.5424736326","1.26760396260879e-06","0.00015085919475906298"
"ENSMUSG00000020644","Id2","-1.0198685988","1.43906985483897e-06","0.000170303407259454"
"ENSMUSG00000061906","Ugt2b38","1.5315933905","1.4794013657049999e-06","0.000174098266863552"
"ENSMUSG00000103560","nan","2.2569577979","1.5067352030217101e-06","0.00017632987250918"
"ENSMUSG00000109291","Gm2814","-1.3188829096","1.59324571736977e-06","0.00018542387312925"
"ENSMUSG00000029797","Sspo","1.4127529578","1.65584993274852e-06","0.00019165098260081104"
"ENSMUSG00000046805","Mpeg1","1.0995350604","1.7232561150559101e-06","0.000198362787233076"
"ENSMUSG00000032018","Sc5d","0.9592074018","1.7363367494797199e-06","0.00019878224797712098"
"ENSMUSG00000060519","Tor3a","-0.8472900644","2.08741539554521e-06","0.00023768327193059301"
"ENSMUSG00000052684","Jun","-1.0314997458","2.33398668769683e-06","0.00026433026653942796"
"ENSMUSG00000044367","Slc16a13","-1.0415118817","2.47688183217339e-06","0.000279013453447767"
"ENSMUSG00000079494","Nat8f5","1.587423171","2.59502560817998e-06","0.0002907670980654851"
"ENSMUSG00000020102","Slc16a7","-0.8730272786","2.66301436183848e-06","0.000296806336148823"
"ENSMUSG00000078867","Gm14418","1.6669192946","2.99013795673088e-06","0.000331511873992294"
"ENSMUSG00000066513","Klk1b4","1.4435576365","3.3290163528475897e-06","0.000367150416087615"
"ENSMUSG00000039633","Lonrf1","0.774478247","3.3828287614084e-06","0.000371142124265979"
"ENSMUSG00000055541","Lair1","1.4751702635","3.40470298344163e-06","0.000371606571741958"
"ENSMUSG00000031957","Ctrb1","-17.8897938776","3.42781209079845e-06","0.000372200318003451"
"ENSMUSG00000041769","Ppp2r2d","-0.6724737442","3.4949543130819396e-06","0.00037754468002600496"
"ENSMUSG00000023961","Enpp4","0.5650475272","3.92492276649485e-06","0.0004218290718174181"
"ENSMUSG00000032997","Chpf","-0.8115652658","4.07060329924628e-06","0.00043526527156661403"
"ENSMUSG00000034837","Gnat1","2.8887512338","4.29160165959238e-06","0.00045640472529481394"
"ENSMUSG00000105263","nan","0.7254747849","4.31163258170748e-06","0.00045640472529481394"
"ENSMUSG00000117084","nan","-1.6819705591","4.38641052617583e-06","0.0004619986886694689"
"ENSMUSG00000067144","Slc22a7","1.2901737572","4.58311077831669e-06","0.000480314569876821"
"ENSMUSG00000022587","Ly6e","0.7369161862","5.26189806290856e-06","0.000548722191560242"
"ENSMUSG00000047368","Abhd17b","0.6348947451","5.51039299181981e-06","0.000571805065875292"
"ENSMUSG00000039145","Camk1d","1.2267078954","5.55358470974715e-06","0.000573462068190312"
"ENSMUSG00000069539","Scyl2","-0.3941025166","6.118407053683361e-06","0.000628703632126049"
"ENSMUSG00000060586","H2-Eb1","0.9262129445","6.55905776755403e-06","0.000670062362377173"
"ENSMUSG00000034926","Dhcr24","0.6088961617","6.58451977270709e-06","0.000670062362377173"
"ENSMUSG00000036594","H2-Aa","0.9843051137","6.74130725567742e-06","0.0006827194102925242"
"ENSMUSG00000021482","Prxl2c","-0.4443238527","8.112171760285539e-06","0.000817621522155095"
"ENSMUSG00000022257","Laptm4b","-0.4897733056","8.18053337390708e-06","0.000820585407244537"
"ENSMUSG00000050043","Tmx2","0.5658453447","8.459900376543589e-06","0.000841274851256896"
"ENSMUSG00000023055","Calcoco1","-0.4350280067","8.4666635872994e-06","0.000841274851256896"
"ENSMUSG00000095193","Gm20939","1.8804389048","9.15666124034646e-06","0.0009055637043563301"
"ENSMUSG00000037649","H2-DMa","0.975173351","9.231288214231127e-06","0.0009086779730503679"
"ENSMUSG00000020865","Abcc3","-1.153305188","9.885329772773441e-06","0.000968532426341733"
"ENSMUSG00000026864","Hspa5","-0.6920356667","1.01134863292499e-05","0.000986299025581711"
"ENSMUSG00000032350","Gclc","-0.445567951","1.02116075527364e-05","0.000991278862204577"
"ENSMUSG00000052825","nan","1.7170587527","1.0364098389822197e-05","0.0010014666632183699"
"ENSMUSG00000118631","nan","1.0505790594","1.10688316991131e-05","0.00106468009014528"
"ENSMUSG00000087590","Epb41l4aos","-0.8464270359","1.1158245361487801e-05","0.00106840199336245"
"ENSMUSG00000024580","Grpel2","-0.7528713072","1.1337902867388e-05","0.0010806919633553301"
"ENSMUSG00000024365","Cyp21a1","1.5425470668","1.1872499012069804e-05","0.00112655041301464"
"ENSMUSG00000054717","Hmgb2","2.5522697274","1.2802625602485601e-05","0.00120936012697919"
"ENSMUSG00000020428","Gabra6","19.6361246679","1.30990013553076e-05","0.00123183242656051"
"ENSMUSG00000042874","nan","-2.652086633","1.3177893223888e-05","0.0012337436478275599"
"ENSMUSG00000028089","Chd1l","0.4311102258","1.3819058802823199e-05","0.00128804634372332"
"ENSMUSG00000034723","Tmx4","0.6882210746","1.40005553219644e-05","0.0012992145280052"
"ENSMUSG00000056666","Retsat","-1.1793944917","1.4914370791151001e-05","0.0013779439505070005"
"ENSMUSG00000112300","nan","-0.916509587","1.5498152734098494e-05","0.00142562701896849"
"ENSMUSG00000023272","Creld2","-0.9013656087","1.68740785922316e-05","0.00154544550237113"
"ENSMUSG00000022404","Slc25a17","0.4917076809","1.7779598771060502e-05","0.00162133007840861"
"ENSMUSG00000026812","Tsc1","0.3968342619","1.8580888985874398e-05","0.00168709666589416"
"ENSMUSG00000041534","Rbp3","15.0649982469","1.91309314045957e-05","nan"
"ENSMUSG00000097503","3110045C21Rik","1.7241757537","1.9935206027508803e-05","0.0018022966307702695"
"ENSMUSG00000109473","B930025P03Rik","-2.4246582211","2.00454417966895e-05","0.00180294524046906"
"ENSMUSG00000026348","Acmsd","1.8080974947","2.01135595305117e-05","0.00180294524046906"
"ENSMUSG00000038861","Pi4kb","-0.3836764656","2.09102793182052e-05","0.00186641963490675"
"ENSMUSG00000105449","nan","1.2533875412","2.1525419941086e-05","0.00191321928716867"
"ENSMUSG00000024026","Glo1","-0.2859766646","2.3551092141239607e-05","0.00208446956283702"
"ENSMUSG00000047446","Arl4a","-0.6895106571","2.4651540477482998e-05","0.0021727393312057693"
"ENSMUSG00000041220","Elovl6","1.248557378","2.4890978917019606e-05","0.00218470196202924"
"ENSMUSG00000018900","Slc22a5","-0.9446192257","2.60164257451547e-05","0.002274008333285"
"ENSMUSG00000032245","Cln6","-0.7304983546","2.69298668238012e-05","0.00234412249852633"
"ENSMUSG00000015806","Qdpr","0.5913376234","2.7199349667829998e-05","0.0023578366286125"
"ENSMUSG00000104214","nan","2.3229421048","2.78656584622115e-05","0.00240569711273149"
"ENSMUSG00000026158","Ogfrl1","0.7552804124","2.85603463935386e-05","0.0024556069256322"
"ENSMUSG00000022672","Prkdc","0.4378209219","2.92980539215228e-05","0.0025027089372826102"
"ENSMUSG00000031924","Cyb5b","0.6759709794","2.9345791953895398e-05","0.0025027089372826107"
"ENSMUSG00000069565","Dazap1","0.3938733023","3.00405012486383e-05","0.00255162564033292"
"ENSMUSG00000083111","nan","0.7812621361","3.09330359017714e-05","0.00260905032233905"
"ENSMUSG00000027502","Rtf2","-0.3884289603","3.0964281062651895e-05","0.00260905032233905"
"ENSMUSG00000061825","Ces2c","1.268706062","3.12616872019517e-05","0.00262361530242674"
"ENSMUSG00000000346","Dazap2","-0.2329061806","3.22938618825834e-05","0.00269216883609946"
"ENSMUSG00000021273","Fdft1","0.8117217246","3.23341426790013e-05","0.00269216883609946"
"ENSMUSG00000017376","Nlk","0.4116111749","3.27707008973896e-05","0.00271777485985634"
"ENSMUSG00000019960","Dusp6","-0.8667002091","3.34359918489506e-05","0.00276207516979665"
"ENSMUSG00000033540","Idua","-0.5676290569","3.4233311352322995e-05","0.0028168933735808"
"ENSMUSG00000032584","Mst1r","-2.4023033286","3.44579635901129e-05","0.00282434631527521"
"ENSMUSG00000037035","Inhbb","-1.656204021","3.5806422000824295e-05","0.0029159384598035"
"ENSMUSG00000100094","1810008I18Rik","1.1585418059","3.58522696932878e-05","0.0029159384598035"
"ENSMUSG00000073421","H2-Ab1","0.874036826","3.60378043556497e-05","0.00291975518750677"
"ENSMUSG00000074794","Arrdc3","-1.0163033845","3.63491928611512e-05","0.0029296974386272107"
"ENSMUSG00000068606","Gm4841","1.8249935259","3.64386769010363e-05","0.0029296974386272107"
"ENSMUSG00000004814","Ccl24","1.5879591692","3.76076123681761e-05","0.00301218385754992"
"ENSMUSG00000087579","Hectd2os","1.8758801434","3.798897370723061e-05","0.0030312035270561107"
"ENSMUSG00000044229","Nxpe4","1.4833418884","3.91681231971269e-05","0.00311349628357539"
"ENSMUSG00000068877","Selenbp2","2.45179372","3.95081587249799e-05","0.0031287194118109"
"ENSMUSG00000028461","Ccdc107","-0.3880655056","3.99110605664878e-05","0.00314878835518002"
"ENSMUSG00000057069","Ero1b","-0.570115654","4.12345496709371e-05","0.00324106637618765"
"ENSMUSG00000025823","Pdia4","-0.721320192","4.4187613750752e-05","0.00345785199785658"
"ENSMUSG00000054302","Eapp","-0.2983123934","4.43209133359258e-05","0.00345785199785658"
"ENSMUSG00000015312","Gadd45b","-1.7928569671","4.57142249020664e-05","0.00355339537845767"
"ENSMUSG00000020150","Gamt","0.6359543593","4.8094941764831894e-05","0.00372470569219185"
"ENSMUSG00000037225","Fgf2","-1.5863587423","4.83782495654163e-05","0.00373292244357324"
"ENSMUSG00000026074","Map4k4","-0.5669189849","4.92331941105158e-05","0.0037850264012336296"
"ENSMUSG00000061288","Taok3","-0.4567622851","5.0422976792925895e-05","0.0038624000223381203"
"ENSMUSG00000031298","Adgrg2","-1.536803298","5.0998555141467404e-05","0.00389233537701091"
"ENSMUSG00000036362","P2ry13","1.1501470201","5.12132979348313e-05","0.00389461415522463"
"ENSMUSG00000044734","Serpinb1a","-1.4497079617","5.345451629326421e-05","0.00405042944502738"
"ENSMUSG00000052914","Cyp2j6","0.5878154172","5.37855548738633e-05","0.0040609057828599705"
"ENSMUSG00000032725","Folr2","1.2188014832","5.39880249689013e-05","0.00406163480703538"
"ENSMUSG00000022323","Rida","-0.3226443323","5.42851884429388e-05","0.00406945727598045"
"ENSMUSG00000042213","Zfand4","0.8856494077","5.452271432689221e-05","0.0040727694230354"
